alopecia dithranol	d-t	-0.121874	0.0287405	0.112893	0.0771003	-0.291739	-0.216405	-0.181161	-0.0745826	-0.142772	-0.137526	0.261918	-0.255333	-0.121326	-0.0364277	0.235324	-0.0358847	0.247368	-0.122137	-0.000364468	0.0305663	0.0276809	-0.348855	-0.649664	0.481245	-0.0309532	0.311598	0.33417	-0.391205	0.0564699	-0.112196	-0.168075	0.331804	0.358433	0.0979368	-0.0621434	0.0225459	-0.359699	-0.197277	-0.173565	0.141886	-0.192804	-0.120246	0.0414603	-0.0427186	-0.219061	-0.166547	-0.165476	0.173412	-0.128681	-0.347543	0.193485	-0.0248716	-0.194077	0.131723	-0.421479	0.259936	0.387626	0.340568	-0.134627	-0.0100484	0.264172	0.0895214	0.188893	-0.00425978	-0.218194	0.631984	0.296524	-0.0424695	-0.139397	0.185706	0.354811	-0.0817814	-0.399185	-0.432997	-0.221817	0.0902563	0.290986	-0.155388	-0.0503059	-0.534176	0.0639562	0.0905029	-0.0147526	0.362319	-0.281336	-0.19621	0.400902	-0.139655	-0.00455182	0.0109462	0.0456758	-0.259595	0.488423	-0.178561	-0.0499671	-0.257421	0.00198648	-0.0575156	0.149752	0.0126803	
alopecia finasteride	d-t	-0.130332	-0.217281	0.136886	-0.275335	-0.289753	0.168165	-0.199432	-0.298992	-0.052151	-0.121121	0.0779298	-0.198994	0.0356709	-0.214869	0.244744	-0.155684	0.315662	-0.26166	-0.245472	-0.112693	-0.0368823	0.470588	-0.492299	0.566948	-0.309765	0.397825	0.415164	-0.303721	-0.118599	-0.0641922	-0.352642	0.362248	0.0865119	-0.148528	-0.0800993	0.213655	-0.58014	-0.368113	-0.0498445	0.472721	0.0847038	-0.469593	0.00832131	0.00190118	-0.0868665	-0.104969	-0.0594603	0.178174	-0.0473909	-0.0531728	-0.0318295	0.242002	-0.144395	-0.0873266	-0.340442	0.10691	0.313174	0.504	-0.0607237	0.0579463	0.255332	0.14329	0.21301	-0.273118	-0.178384	0.649091	0.0932418	0.0429712	-0.291084	0.106897	0.535011	-0.323601	-0.2679	0.000725716	0.134073	-0.0926934	0.273082	-0.56248	-0.0376662	-0.663493	0.240364	0.0204445	0.302798	0.767308	-0.303798	-0.0221237	0.353268	-0.30475	0.0800794	0.361451	0.187275	-0.335284	0.573328	0.11185	-0.130207	-0.0196348	-0.0763284	-0.0714102	-0.0164015	-0.399118	
alopecia corticosteroid	d-t	-0.0452309	0.0400599	-0.340007	0.371412	-0.0892526	-0.0342156	-0.448973	-0.0362275	-0.116756	0.312	0.234861	-0.102374	-0.0580789	0.347	-0.0474572	-0.17277	0.921756	0.17943	-0.451352	-0.20044	0.316249	0.292699	-0.719651	0.680906	0.327289	0.247868	0.321348	-0.810683	0.198265	0.161301	-0.0185104	0.245234	-0.289319	-0.196355	-0.363744	0.222564	-0.164409	-0.629559	-0.53032	0.229676	-0.0959382	-0.22351	0.101999	-0.0657507	0.167172	0.155576	-0.315177	-0.370091	-0.661959	-0.534183	-0.281537	0.194636	-0.0908003	0.252133	-0.399677	0.309083	0.650308	0.192765	-0.723248	-0.450704	0.932315	0.296995	0.551586	-0.119664	-0.587779	0.495453	-0.0373174	-0.112769	-0.122029	-0.0251011	0.49847	-0.459637	-0.87414	0.00585589	0.273074	-0.00382229	0.87437	-0.107396	0.00697879	0.100883	-0.167225	0.176317	0.0600545	0.761765	-0.243343	-0.348016	0.213899	0.0146237	0.081034	-0.229483	0.032967	-0.563485	0.376297	-0.101566	0.1044	-0.103148	0.0830148	0.657008	-0.144414	-0.0531338	
bursitis rest	d-t	-0.0539302	0.588756	0.652758	0.485864	-0.155975	0.244879	-0.7643	-0.0574332	-0.725558	-0.197893	-0.0667432	-0.032576	-1.24335	0.124845	0.835486	0.203488	-0.0611832	0.0664354	0.0344126	-0.121328	-0.084029	0.311575	-0.0250081	0.241443	-0.481886	0.569886	0.565546	-0.148156	-0.0474343	-0.79868	0.339168	0.985069	0.216673	0.335062	-0.456205	-0.19819	-0.479811	0.252519	-0.28984	-0.281655	-0.195172	-0.219706	-0.293719	-0.154989	-0.592875	-0.434464	-0.291104	0.676222	0.192891	-0.116293	0.835049	0.172743	0.466856	0.922437	0.0196654	-0.00954147	0.333406	0.301374	0.0163408	0.236377	0.195412	0.556251	0.204842	0.127294	-0.197689	-0.140188	-0.0419742	0.468135	-0.279686	0.156984	-0.320415	0.468581	-0.0902122	-0.304442	0.196626	-0.220013	-0.109554	-0.440672	-0.253758	-0.297205	-0.171787	0.534993	-0.446957	0.0549321	-0.379165	-0.387214	0.803082	-0.372117	-0.384089	0.258188	-0.451194	0.394843	0.252799	-0.528348	-0.259348	0.149709	-0.161129	0.143968	-0.426591	0.507784	
cancer surgery	d-t	0.153975	0.212209	0.0127718	0.37725	0.156849	-0.170608	-0.0801458	0.130166	0.136579	-0.399868	-0.28756	-0.280196	-0.058594	0.224609	0.225639	0.240383	0.15028	0.22114	-0.542319	0.335194	-0.414069	0.142431	-0.107671	0.600627	0.552734	0.227957	0.114202	-0.490583	0.583308	0.21893	-0.0377384	-0.165643	-0.0907746	-0.0964951	-0.016534	0.274655	0.0345511	0.639421	-0.0646424	0.0108035	0.16374	-0.0192701	-0.0304162	0.175162	0.385056	-0.219836	-0.0729145	0.127915	-0.300934	0.102893	-0.177141	-0.312306	-0.126532	0.102915	-0.307568	0.097863	-0.0029177	-0.107232	-0.0303203	-0.189396	0.576219	-0.119351	0.176857	0.0892576	-0.219121	0.201796	-0.245204	0.158732	-0.289338	0.113255	0.340982	-0.481945	0.226462	-0.0401847	-0.144069	0.398259	0.646538	0.192411	0.0805538	0.131078	0.336598	-0.0469931	0.0287562	0.126611	0.0924674	-0.530083	0.363547	0.142745	-0.111898	0.220962	-0.102398	-0.141215	-0.0234318	-0.124153	-0.0350901	-0.142961	-0.191148	-0.24516	0.291951	-0.380462	
cancer chemotherapy	d-t	0.0858746	0.0648107	0.034616	0.0750544	0.0887908	0.256507	-0.148766	0.120239	-0.00829709	-0.227449	-0.0825797	-0.316496	0.0785604	0.286999	0.11194	-0.262871	0.179294	0.344744	-0.486541	0.0353995	-0.193001	0.184236	-0.316228	0.344887	0.331627	0.0499624	-0.122822	-0.364966	0.376319	-0.0273137	-0.00021778	-0.255648	-0.181845	-0.0994325	-0.218184	0.241214	0.0143338	0.0326301	-0.256631	0.102336	0.410829	-0.278866	-0.174062	0.21556	0.341597	-0.320909	0.0243716	-0.250455	-0.412521	-0.137836	-0.360464	-0.0846647	0.215062	-0.111939	-0.0153501	-0.14773	0.0254118	0.0351822	0.0878643	-0.00283856	0.807247	-0.0969061	0.317975	-0.0888058	-0.142215	0.283807	-0.145362	0.169149	-0.243895	0.07781	0.42878	-0.552318	-0.0599684	0.180547	0.270042	0.0863316	0.543505	-0.0944352	-0.150037	0.146894	0.119452	0.261135	0.105609	0.219139	0.041701	-0.520298	0.218514	0.0936474	-0.0412072	0.104996	-0.268881	-0.1495	0.128771	-0.00738683	-0.0258791	-0.0765283	0.0705564	-0.203586	0.0949113	-0.215556	
dehydration rehydration	d-t	0.373977	-0.330161	0.0216611	-0.0155802	-0.152814	0.31055	0.127946	0.276931	-0.146086	0.152721	0.436147	0.185367	0.101999	-0.0809911	-0.179047	-0.204123	0.185647	-0.257739	0.0500966	0.165049	0.0343111	0.336227	-0.511292	0.56845	0.0391059	0.55045	-0.194345	-0.106144	-0.191489	-0.422559	-0.42995	0.0729049	-0.269071	-0.302521	-0.156967	-0.336308	0.131848	-0.45115	-0.490995	0.0669761	0.224261	-0.212907	-0.173838	0.619996	0.231624	0.182217	-0.279823	0.0535541	-0.260751	-0.0173293	-0.420733	0.103365	-0.24898	-0.0178119	-0.101739	-0.243687	0.0349273	0.618798	0.12581	0.269495	0.412002	0.122126	0.551701	-0.187532	-0.0381102	-0.000544526	0.119683	0.338328	-0.199391	0.148546	-0.193118	-0.553609	-0.346091	0.00537546	0.260884	-0.0709511	0.27479	-0.294333	-0.467827	-0.334821	0.173133	0.0298062	-0.0994714	0.517913	-0.145961	0.0941321	0.387455	-0.61341	0.580249	-0.111737	-0.427956	-0.117898	-0.189595	0.0358373	0.00477958	-0.0485217	-0.000390679	0.136062	-0.0773955	-0.0384821	
diarrhea ginger	d-t	0.318301	-0.527129	-0.197538	0.0986239	0.198917	-0.230714	-0.561903	-0.130142	0.150577	0.61898	0.00204709	-0.172848	0.0852625	-0.302496	0.0380735	-0.557454	-0.0982044	-0.390599	0.247723	-0.0959536	0.598027	0.150905	-0.372205	0.574907	0.0386347	0.235777	0.00998801	0.489013	-0.0867063	-0.281533	-0.578394	-0.299265	0.301809	0.338559	-0.543976	-0.450092	-0.470751	-0.520026	-0.831826	-0.177257	-0.189778	0.709013	-0.196806	0.0281318	0.138491	0.614399	0.0741924	0.225444	-0.40202	0.0463313	-0.24796	0.131521	-0.474766	0.187438	-0.173356	0.121398	0.138115	0.175838	0.692904	0.618323	-0.325827	0.616353	0.374801	0.0899465	-0.229162	0.0658267	0.581261	0.0563179	0.64832	-0.559361	0.483703	-0.224554	-0.531116	-0.415413	-0.0510057	0.218522	0.388524	0.147789	-0.292079	-0.404297	0.128451	0.388181	-0.226408	0.0595664	-0.107011	-0.143201	0.261914	-0.225372	0.583414	-0.215049	0.0651154	-0.745244	0.370568	0.316124	-0.113612	-0.228917	0.141922	0.225539	0.805983	0.41352	
diarrhea codeine	d-t	0.515784	-0.163717	-0.576275	0.403294	-0.105808	-0.645647	-0.633707	-0.3261	-0.2018	0.392596	0.556583	-0.0590597	0.232219	-0.218462	-0.141172	-0.412365	-0.093832	0.00965901	-0.135479	-0.181385	0.380059	0.532083	-0.0455909	-0.000643238	-0.0708836	-0.0131846	0.339536	0.252767	-0.305241	0.0320299	-0.444157	0.239383	-0.239711	-0.0577002	-0.3903	0.311237	-0.0818825	-0.362133	-0.553938	-0.0274569	-0.358356	0.247614	-0.0366257	-0.0802299	-0.0335415	0.413281	-0.266551	0.310044	-0.300731	0.124134	-0.360996	0.648638	-0.124551	-0.169646	-0.451815	-0.0458767	0.0216819	0.0606355	0.19874	0.213592	-0.362815	0.139132	-0.0632985	-0.110858	-0.39052	0.170716	0.266502	0.198773	0.160518	-0.456211	0.378527	-0.457862	-0.23455	0.291932	0.520076	-0.166407	0.0878628	-0.504363	-0.345856	-0.31038	0.175613	0.0395907	0.229756	0.398312	0.124074	-0.0599068	0.165275	-0.0391478	0.453582	0.0360377	0.211029	-0.384346	0.702055	-0.0261367	0.0187901	-0.166491	-0.14638	0.312584	0.369668	0.316031	
diverticulitis metronidazole	d-t	0.280569	-0.424554	-0.304374	-0.153385	-0.130895	0.384414	-0.366491	0.0684232	0.136546	0.352698	0.202951	-0.19212	-0.271325	0.180801	0.329001	0.103087	0.0675398	0.21142	-0.564326	-0.0846566	-0.131446	0.834011	-0.220476	0.157817	0.574007	0.296594	0.248124	0.0714423	-0.254961	-0.403831	-0.453044	0.05299	-0.486163	-0.246332	-0.105508	-0.247322	-0.0613318	-0.586438	0.118496	0.0333227	-0.381664	-0.125715	-0.511721	0.152468	-0.137946	0.0755084	-0.320166	-0.035176	0.114353	-0.353275	-0.510254	0.234797	-0.0917569	0.0409449	0.0878686	-0.111611	-0.294265	-0.251714	-0.00447685	0.263329	0.203515	0.601592	-0.0614484	-0.315451	-0.189207	0.635014	-0.226117	0.15223	-0.340508	0.397826	0.429119	-0.509533	-0.42639	0.0585326	0.347263	-0.328544	0.613602	-0.485523	-0.307584	0.0513475	-0.202378	0.0775351	0.699546	0.375255	-0.578546	-0.402128	-0.254869	-0.30796	0.288187	0.258235	-0.234415	0.0864312	0.273827	-0.20997	-0.139135	0.0677518	-0.212262	0.194708	-0.118552	-0.0470686	
diverticulitis moxifloxacin	d-t	0.132312	-0.254694	-0.294309	-0.126559	-0.0165052	0.128605	-0.31842	0.269425	-0.0173817	0.434539	0.204851	-0.233144	-0.0477529	0.104272	0.336204	-0.0209201	0.111201	0.00237017	-0.332702	0.279196	-0.232446	0.63746	-0.167237	-0.0437373	0.16886	0.296208	0.119948	0.351294	-0.16037	-0.738177	-0.386713	0.218379	0.123964	-0.17566	-0.13508	-0.151969	0.148966	-0.226869	-0.240749	0.143104	-0.153151	0.088683	-0.435708	-0.0286788	-0.0111496	-0.126295	-0.154092	-0.401569	-0.186616	-0.296865	-0.412814	0.378491	-0.13475	-0.309181	0.0275699	-0.295008	-0.0370416	0.0192026	0.332255	0.0799661	0.101604	0.68665	0.130593	-0.441128	-0.0712429	0.318521	-0.122654	-0.0782006	-0.449838	0.324819	0.540052	-0.379234	-0.213512	0.06522	0.169889	0.0432842	0.344311	-0.136666	-0.256883	0.220097	-0.343176	0.119669	0.420772	0.569652	-0.570084	-0.410368	-0.210859	-0.549709	0.0111414	0.745932	-0.329991	-0.30675	0.363376	-0.324508	-0.138447	-0.261609	-0.122049	-0.0709226	0.100795	-0.140552	
eczema antibiotic	d-t	0.0591507	0.443323	0.010347	0.0544921	-0.115588	0.103943	-0.444165	-0.181585	0.0426036	0.320045	0.365244	-0.134852	-0.129958	-0.159559	0.121552	-0.23159	0.226113	-0.103508	-0.270738	-0.394655	0.180898	0.73434	-0.375552	0.211953	0.274881	0.546759	-0.19122	-0.654466	0.109146	0.160765	0.158057	0.125045	-0.385537	-0.31431	-0.502817	-0.0337984	-0.428488	-0.251765	-0.35006	0.14582	-0.347307	-0.414534	-0.360378	0.371417	0.360078	0.180466	0.0512172	0.308143	-0.0438623	0.199009	-0.179279	0.132288	-0.133009	0.284066	-0.318451	-0.211325	0.0714917	0.533314	-0.483025	-0.103177	0.646377	0.207823	-0.0944936	-0.460939	-0.308466	0.576735	0.198608	-0.101325	0.0827736	0.29293	0.349821	-0.243061	-0.270627	0.183823	0.191418	0.0872867	0.225261	-0.527855	-0.248377	-0.163889	0.0896895	0.119829	0.280323	0.387896	-0.38765	-0.415858	0.508067	0.0840471	0.0738954	-0.647902	-0.0817851	0.135482	0.532796	0.190202	0.212734	-0.114684	-0.361793	0.0660288	-0.263665	-0.0959109	
eczema corticosteroid	d-t	0.049261	0.354091	-0.356232	0.241046	0.0523214	0.0637574	-0.317402	0.069179	0.144002	0.213136	0.530834	-0.109046	-0.0230504	0.147487	0.0188801	-0.389837	0.666194	0.119779	-0.408809	-0.301749	0.280176	0.771981	-0.527724	0.351689	0.519093	0.347875	0.0284555	-0.490508	0.358929	0.236555	0.331813	-0.0845487	-0.244366	-0.391143	-0.476236	0.272434	-0.231093	-0.636825	-0.832686	0.381076	0.0276093	-0.179826	-0.244632	0.435245	0.315496	0.300435	0.0155268	-0.359751	-0.435433	0.0262111	-0.175551	0.34281	-0.0116384	0.152845	-0.165848	0.0582319	0.266464	0.289301	-0.530011	-0.420788	0.697959	0.58443	0.270435	-0.413256	-0.534754	0.387868	0.0107954	-0.163421	-0.0550082	-0.196536	0.199279	-0.232128	-0.351682	0.341558	0.575466	-0.0798753	0.50816	-0.21403	-0.189711	0.331531	-0.0817109	0.466728	0.0941179	0.424056	-0.240232	-0.289291	0.594641	-0.104551	0.100986	-0.521691	-0.120198	-0.575107	0.396738	0.0934217	0.341453	-0.00165629	-0.102047	0.585926	-0.20445	-0.161552	
